"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2006","10","48405","20.66"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2007","P","49210","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2008","P","50052","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2009","P","50628","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2010","14","51415","27.23"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2011","P","52696","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2012","P","53753","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2013","P","54331","."
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2014","11","55348","19.87"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2015","10","56361","17.74"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2016","11","57246","19.22"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","2017","18","57882","31.1"
"Both Sexes","All Races","Arkansas","Both","85+ yrs","1999","2017","Suicide Injury","","186","962692","19.32"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","1999","108","413264","26.13"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2000","102","431025","23.66"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2001","98","437227","22.41"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2002","133","446450","29.79"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2003","109","461006","23.64"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2004","126","471045","26.75"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2005","118","493239","23.92"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2006","128","513007","24.95"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2007","106","537402","19.72"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2008","126","560907","22.46"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2009","115","584844","19.66"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2010","139","601063","23.13"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2011","142","628779","22.58"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2012","138","649713","21.24"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2013","169","667219","25.33"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2014","167","686439","24.33"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2015","176","706895","24.9"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2016","167","721049","23.16"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","2017","156","732793","21.29"
"Both Sexes","All Races","California","Both","85+ yrs","1999","2017","Suicide Injury","","2523","10743366","23.48"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","1999","11","47252","23.28"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2000","14","48873","28.65"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2001","20","49534","40.38"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2002","13","50422","25.78"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2003","23","52063","44.18"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2004","12","53947","22.24"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2005","22","56302","39.07"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2006","13","59396","21.89"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2007","17","62355","27.26"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2008","17","64898","26.19"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2009","28","67946","41.21"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2010","12","69613","17.24"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2011","13","73019","17.8"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2012","18","75621","23.8"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2013","21","78164","26.87"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2014","28","80645","34.72"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2015","26","82655","31.46"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2016","19","84549","22.47"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","2017","26","86268","30.14"
"Both Sexes","All Races","Colorado","Both","85+ yrs","1999","2017","Suicide Injury","","353","1243522","28.39"
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","1999","P","62821","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2000","11","64889","16.95"
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2001","P","66180","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2002","P","68378","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2003","P","70942","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2004","12","72366","16.58"
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2005","P","74694","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2006","P","77047","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2007","P","79087","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2008","P","81313","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2009","P","83295","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2010","P","84898","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2011","12","87094","13.78"
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2012","P","88778","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2013","P","90142","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2014","P","90971","."
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2015","10","91452","10.93"
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2016","10","92124","10.85"
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","2017","15","92655","16.19"
"Both Sexes","All Races","Connecticut","Both","85+ yrs","1999","2017","Suicide Injury","","154","1519126","10.14"
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","1999","P","10239","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2000","P","10686","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2001","P","10865","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2002","P","11329","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2003","P","11781","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2004","P","12228","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2005","P","12854","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2006","P","13306","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2007","P","13984","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2008","P","14596","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2009","P","15195","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2010","P","15744","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2011","P","16277","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2012","P","16813","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2013","P","17302","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2014","11","17892","61.48"
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2015","P","18422","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2016","P","19036","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","2017","P","19516","."
"Both Sexes","All Races","Delaware","Both","85+ yrs","1999","2017","Suicide Injury","","55","278065","19.78"
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","1999","P","8762","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2000","P","9019","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2001","P","8869","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2002","P","8839","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2003","P","8741","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2004","P","8815","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2005","P","9075","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2006","P","9174","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2007","P","9479","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2008","P","9755","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2009","P","10039","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2010","P","10315","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2011","P","10693","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2012","P","11038","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2013","P","11243","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2014","P","11544","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2015","P","11814","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2016","P","11915","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","2017","P","12133","."
"Both Sexes","All Races","District of Columbia","Both","85+ yrs","1999","2017","Suicide Injury","","15","191262","7.84"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","1999","86","322911","26.63"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2000","104","335153","31.03"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2001","105","335243","31.32"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2002","90","339024","26.55"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2003","96","346101","27.74"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2004","99","353221","28.03"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2005","106","364446","29.09"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2006","93","376766","24.68"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2007","98","390625","25.09"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2008","95","405381","23.43"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2009","98","422087","23.22"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2010","118","434183","27.18"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2011","104","456048","22.8"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2012","131","475955","27.52"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2013","125","493754","25.32"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2014","127","511715","24.82"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2015","158","529234","29.85"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2016","141","544192","25.91"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","2017","141","555552","25.38"
"Both Sexes","All Races","Florida","Both","85+ yrs","1999","2017","Suicide Injury","","2115","7991591","26.47"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","1999","11","86409","12.73"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2000","18","88934","20.24"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2001","18","88461","20.35"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2002","17","89610","18.97"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2003","25","90757","27.55"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2004","20","92421","21.64"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2005","13","96512","13.47"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2006","28","101108","27.69"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2007","19","104462","18.19"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2008","18","108040","16.66"
"Both Sexes","All Races","Georgia","Both","85+ yrs","1999","2017","Suicide Injury","2009","22","111401","19.75"
